,Mu,Susceptible,Infected,Recovered
328,10.006979451016615,194.8823473156097,0.052575020394851166,4.61064250929803
329,10.006971968408044,194.80823489842297,0.05238444332304076,4.678220786840307
330,10.006955858866935,194.7445978149539,0.05197743184045374,4.7364688917172115
331,10.006931455687312,194.69264452642167,0.05136929385525313,4.784273944457067
332,10.006899214051796,194.65326895273117,0.050580985035040354,4.820803946763008
333,10.006859699331452,194.6270296266668,0.049637651582649496,4.845528060501947
334,10.006813574039924,194.61414716624486,0.04856705808509657,4.8582203368764905
335,10.006761583802058,194.61451844975264,0.04739806139889357,4.858948218114568
336,10.006704542290393,194.62774466059952,0.046159249720378714,4.848048278740337
337,10.006643315567015,194.65316952980103,0.04487783372378319,4.826092465840096
338,10.00657880612622,194.6899238687505,0.04357882745702111,4.793848356272908
339,10.006511936987968,194.73697268274532,0.042284518684129226,4.752236803517861
340,10.006443636149918,194.79316170282058,0.04101419915463363,4.702289876111922
341,10.00637482245599,194.85726094583526,0.03978412215579763,4.645111290188986
342,10.006306392486435,194.92800353490207,0.03860762038643256,4.581841004449528
343,10.006239209187624,195.00411864434443,0.037495341625024055,4.513625048968348
344,10.006174092319242,195.08435849371136,0.0364555546356578,4.441590699847972
345,10.00611181093435,195.16751920842879,0.035494490434723594,4.366827197486811
346,10.006053077700138,195.25245602977228,0.034616688100977705,4.290371597789472
347,10.005998545056924,195.33809357043623,0.03382532751955452,4.213199139534106
348,10.005948802955487,195.42343163334823,0.03312253566359296,4.136217669618821
349,10.00590437789346,195.50754749855486,0.032509659370307954,4.060265310087609
350,10.005865732985047,195.58959534324367,0.03198750236231287,3.986110764431243
351,10.005833268628303,195.66880339032804,0.03155652490738828,3.914455723366371
352,10.005807323536212,195.74446948737193,0.031217008949306346,3.8459387295020253
353,10.005788175722579,195.81595554488317,0.030969189660158693,3.7811401099819695
354,10.005776043167556,195.8826813215922,0.030813355922292264,3.7205875314620807
355,10.005771083961747,195.94411793502175,0.0307499222512997,3.6647618311273904
356,10.005773395511167,195.99978136824313,0.03077947052821637,3.614102878946326
357,10.005783012886107,196.04922637891428,0.030902764564177558,3.5690150990173564
358,10.005799906128397,196.0920410109867,0.031120734993026675,3.5298724700763437
359,10.005823976474685,196.12784199793737,0.031434431535366396,3.497022745170834
360,10.005855051781296,196.15627127228316,0.031844941448905345,3.470790696252194
361,10.005892881040438,196.17699403585223,0.03235326532553392,3.4514799784723817
362,10.005937128624781,196.18969859246388,0.03296014868460181,3.4393734322785865
363,10.0059873689552,196.19409816514082,0.0336658671635848,3.434731623377088
364,10.00604308167482,196.18993529362217,0.03446995389507277,3.437789089402373
365,10.006103648446988,196.17698902197745,0.03537087225950508,3.448748099763503
366,10.006168352157756,196.15508516859035,0.03636563609631392,3.4677696612455957
367,10.006236379189549,196.1241100010248,0.0374493838932839,3.4949614704925906
368,10.006306825632125,196.0840272049452,0.0386149264414345,3.5303628966437652
369,10.00637870782117,196.0348981651364,0.03985229425419148,3.5739269541490253
