,Mu,Susceptible,Infected,Recovered
181,8.695219477921566e-05,0.9999427826121989,2.3841663738866262e-05,5.735057832330535e-05
182,7.97939735525464e-05,0.9999474924711793,2.187883425346853e-05,5.2629757820753646e-05
183,7.298651338718763e-05,0.999951971611978,2.0012201768083148e-05,4.8140192190232373e-05
184,6.651260463780704e-05,0.9999562313498627,1.823704502840905e-05,4.3870539858375836e-05
185,6.035582881092821e-05,0.9999602824803209,1.654885986335007e-05,3.980998024032286e-05
186,5.450067016317722e-05,0.999964135205534,1.4943389909922286e-05,3.5948287419686394e-05
187,4.8932487004590746e-05,0.999967799153228,1.341661874638554e-05,3.22758112847574e-05
188,4.3637089817387024e-05,0.999971283653872,1.1964653993590127e-05,2.8783199675763935e-05
189,3.8601034002080846e-05,0.9999745975479136,1.0583807897920843e-05,2.5461591580263657e-05
190,3.381184227684654e-05,0.9999777490407967,9.270657977393029e-06,2.2302762482390294e-05
191,2.9257289053761217e-05,0.9999807461721005,8.02185083539128e-06,1.929865412181654e-05
192,2.4925822120751073e-05,0.9999835965385335,6.8342179794175955e-06,1.644165209919873e-05
193,2.0806585359805936e-05,0.9999863072796454,5.704781860981777e-06,1.3724600276962344e-05
194,1.688922026152624e-05,0.9999888852080615,4.630701362879154e-06,1.1140670184956948e-05
195,1.3163765287418437e-05,0.9999913368747811,3.6092444913219786e-06,8.6832955906035e-06
196,9.620803538289251e-06,0.9999936684731967,2.6378285556433646e-06,6.346268706022414e-06
197,6.251495237306768e-06,0.9999958858174207,1.7140292535555866e-06,4.123761884001384e-06
198,3.0472686427136723e-06,0.999997994545372,8.354956698336398e-07,2.0101241106475876e-06
199,0.0,1.0,0.0,0.0
0,0.6176244480518521,0.3208966098383561,0.719690951586954,0.7012676730403509
1,0.6229263637988616,0.3035240621744432,0.7466993619601044,0.7158220335404276
2,0.6277201103182517,0.2848869428281821,0.772489044153196,0.7319048708331474
3,0.6319180321390351,0.26529681411229267,0.7962286359248766,0.7491887183388242
4,0.6354495568652101,0.2451275606540649,0.8170959642603994,0.7672857773892243
5,0.6382618477592611,0.2248046214336979,0.8343356648058523,0.7857579000773396
6,0.6403197684559897,0.2047887070253971,0.8473180859826346,0.8041321066485054
7,0.6416053091024084,0.18555493429642902,0.8555912057584651,0.821920789892774
8,0.6421166789900621,0.16756906986959014,0.8589178530911329,0.838644989109182
9,0.6418671935340989,0.15126336066623214,0.8572922960120206,0.8538583098136127
10,0.6408841378270739,0.13701421652629764,0.8509343916002704,0.867169233953784
11,0.6392076207780436,0.12512416511804367,0.8402627006626717,0.8782593789500122
12,0.6368894380232846,0.11580959518480775,0.8258516913896061,0.8868961299492302
13,0.6339918842768273,0.1091950822879469,0.808379921340971,0.8929387757402134
14,0.6305865021024726,0.10531417045547642,0.7885768478455804,0.8963381945359261
15,0.6267526915945371,0.10411570952336788,0.7671743994195412,0.8971309268718314
16,0.6225761890087766,0.10547434595936643,0.7448678227432058,0.89542899402224
17,0.6181473650712687,0.10920367033504653,0.7222875693782544,0.8914069431647903
18,0.6135594441661312,0.11507040895616893,0.6999826707874813,0.8852877316535354
19,0.6089066320995654,0.12280847042868641,0.6784138825867185,0.8773286595872359
20,0.604282257362306,0.13213185593640442,0.6579546778871636,0.8678083646754036
21,0.5997769673655647,0.1427458510502551,0.6388976161833225,0.8570154884668258
22,0.5954770579348481,0.15435621020312087,0.6214640069166587,0.8452393249928157
23,0.5914629730508849,0.16667628256093173,0.6058150440453809,0.8327625219721313
24,0.5878080210897577,0.1794322255707054,0.5920631580399484,0.8198557005193252
25,0.5845772653627558,0.1923664457247457,0.5802824940514314,0.8067738651295576
26,0.5818266447875557,0.20523969191448183,0.5705182253782232,0.7937541793804674
27,0.5796022706991005,0.217831994413833,0.5627942849810749,0.7810149184552418
28,0.5779398778015704,0.22994275980579829,0.5571194336229399,0.7687552877852705
29,0.5768644215615661,0.24139031543153405,0.5534917337986601,0.7571558124335217
30,0.5763897827607185,0.25201108757118795,0.5519014251022887,0.7463791124710208
31,0.5765185785064492,0.26165864723383936,0.5523323181402369,0.7365708283490238
32,0.5772420766062233,0.27020278347947113,0.5547617720186364,0.7278605351000115
33,0.5785402358822163,0.27752876182253444,0.5591593558186282,0.7203624861514328
34,0.580381885215157,0.28353688203964433,0.5654842196222606,0.7141760717895805
35,0.5827250869624236,0.2881424510167255,0.5736812938266781,0.7093858749174348
36,0.5855177273554152,0.29127624803158525,0.5836764522572233,0.7060612449913093
